id,year,month,type_of_violence,dyad_new_id,dyad_name,where_prec,where_coordinates,latitude,longitude,best
123560,1994,7,1,411,GRP - CPP,4,Cotabato province,7.212123,124.881512,0
123144,1994,8,1,411,GRP - CPP,2,Cagwait municipality,8.9,126.233333,1
123123,1994,8,1,411,GRP - CPP,4,Davao del Sur province,6.333333,125.5,6
123047,1994,9,1,411,GRP - CPP,2,Calbiga town,11.624722,125.016389,6
124438,1994,10,1,411,GRP - CPP,2,Kiblawan municipality,6.616667,125.216667,19
122993,1994,10,1,411,GRP - CPP,2,Bustos town,14.956218,120.916859,5
123568,1994,11,1,411,GRP - CPP,4,Nueva Ecija province,15.58333,121,0
123426,1994,12,1,411,GRP - CPP,1,Manila City,14.6042,120.9822,1
123240,1994,12,1,411,GRP - CPP,4,Kalinga-Apayao province,17.82306,121.232416,4
123993,1995,3,1,411,GRP - CPP,1,Makilala town,6.9514,125.0992,0
123772,1995,3,1,411,GRP - CPP,2,Palestina village,15.772222,121.0175,7
123310,1995,4,1,411,GRP - CPP,2,Lianga municipality,8.65,126.083333,5
124883,1995,6,1,411,GRP - CPP,1,Pinili town,17.953889,120.526944,5
123870,1995,8,1,411,GRP - CPP,4,Surigao del Sur province,8.66667,126,6
125010,1995,9,1,411,GRP - CPP,1,San Luis town,8.478056,125.743889,8
124705,1995,11,1,411,GRP - CPP,1,Pamplona town,18.45,121.341667,5
123149,1996,4,1,411,GRP - CPP,2,Carranglan town,15.9613,121.0641,4
123612,1996,10,1,411,GRP - CPP,2,Paracale municipality,14.25,122.833333,2
124246,1997,3,1,411,GRP - CPP,3,Iba municipality,15.366667,120.033333,7
122948,1997,7,1,411,GRP - CPP,4,Bulacan province,15,121.083333,1
122839,1997,8,1,411,GRP - CPP,1,Antipolo City town,14.5886,121.1757,2
124511,1997,10,1,411,GRP - CPP,1,Montalban town,14.7325,121.145,2
123623,1997,11,1,411,GRP - CPP,6,Philippines,13,122,1
122986,1997,11,1,411,GRP - CPP,2,Bongabong municipality,12.716667,121.366667,7
123350,1997,11,1,411,GRP - CPP,5,Luzon island,16,121,2
123815,1997,11,1,411,GRP - CPP,1,Legaspi City town,13.1372,123.7344,5
124698,1997,12,1,411,GRP - CPP,2,San Ramon East village,17.393611,120.732777,1
123908,1997,12,1,411,GRP - CPP,2,Macalelon town,13.75,122.1333,1
123603,1997,12,1,411,GRP - CPP,2,Paquibato district,7.400556,125.436667,3
123233,1998,3,1,411,GRP - CPP,1,Kali village,13.4589,123.6828,6
123861,1999,2,1,411,GRP - CPP,4,Surigao del Norte province,9.6667,125.63333,9
122859,1999,2,1,411,GRP - CPP,1,Bacon town,13.037778,124.041111,1
125431,1999,3,1,411,GRP - CPP,2,Colongolo village,6.319722,124.685277,1
123070,1999,3,1,411,GRP - CPP,1,Colongolo village,6.319722,124.685277,2
123124,1999,3,1,411,GRP - CPP,4,Davao del Norte province,7.622328,125.674749,1
122822,1999,3,1,411,GRP - CPP,4,Agusan del Sur province,8.5,125.833333,2
122896,1999,4,1,411,GRP - CPP,2,Balbalan municipality,17.49,121.15,1
123128,1999,5,1,411,GRP - CPP,4,Davao Oriental province,7.166667,126.333333,2
121973,1999,5,1,411,GRP - CPP,4,Cagayan province,18,121.833333,1
123083,1999,5,1,411,GRP - CPP,4,Compostela Valley province,7.591952,126.072782,1
124572,1999,5,1,411,GRP - CPP,1,Padre Burgos town,13.917222,121.816388,2
123136,1999,6,1,411,GRP - CPP,4,Davao Oriental province,7.166667,126.333333,3
123751,1999,6,1,411,GRP - CPP,1,La Paz town,8.270833,125.799722,4
123573,1999,6,1,411,GRP - CPP,4,Occidental Mindoro Province,13,120.916667,0
123055,1999,6,1,411,GRP - CPP,1,Calinan town,7.187222,125.454444,13
124922,1999,6,1,411,GRP - CPP,3,Narra municipality,9.316667,118.4,4
123087,1999,6,1,411,GRP - CPP,4,Compostela Valley province,7.591952,126.072782,3
123666,1999,6,1,411,GRP - CPP,6,Philippines,13,122,3
122881,1999,8,1,411,GRP - CPP,2,Aroroy municipality,12.466667,123.366667,4
123571,1999,8,1,411,GRP - CPP,2,Aga village,17.244722,121.779166,4
122944,1999,8,1,411,GRP - CPP,4,Bukidnon province,8,125,1
122855,1999,9,1,411,GRP - CPP,4,Aurora province,16,121.75,2
123069,1999,9,1,411,GRP - CPP,1,Camalig town,13.1821,123.6543,2
124556,1999,9,1,411,GRP - CPP,1,Norzagaray town,14.912,121.048,5
125014,1999,10,1,411,GRP - CPP,1,San Luis town,8.478056,125.743889,3
124784,1999,10,1,411,GRP - CPP,2,Lumangbayan village,13.396399,121.185525,1
125235,1999,11,1,411,GRP - CPP,3,San Miguel municipality,8.833333,125.983333,3
125255,1999,11,1,411,GRP - CPP,2,Manggalang village,13.862777,121.46,1
122922,1999,11,1,411,GRP - CPP,4,Bohol province,9.833333,124.166667,5
123599,1999,11,1,411,GRP - CPP,4,Pangasinan province,15.91667,120.3333,1
123259,1999,12,1,411,GRP - CPP,2,Santa Fe village,9.963888,124.211666,2
125634,1999,12,1,411,GRP - CPP,2,Kahusayan village,7.598611,125.125833,6
125395,2000,2,1,411,GRP - CPP,1,T'boli town,6.2,124.8333,6
124914,2000,2,1,411,GRP - CPP,2,Montevista municipality,7.683333,126,2
125070,2000,2,1,411,GRP - CPP,1,San Teodoro town,13.4364,121.0172,1
122941,2000,2,1,411,GRP - CPP,4,Bukidnon province,8,125,3
122897,2000,3,1,411,GRP - CPP,1,Balilihan town,9.7561,123.973,10
123202,2000,3,1,411,GRP - CPP,1,Halapitan village,7.9175,125.33,4
122931,2000,3,1,411,GRP - CPP,2,Pamigsian village,10.44238,124.8981,5
123878,2000,3,1,411,GRP - CPP,2,Igot village,13.333611,123.615833,6
125170,2000,4,1,411,GRP - CPP,1,Sogod town,10.7508,123.9947,1
123584,2000,5,1,411,GRP - CPP,2,Paete municipality,14.4,121.516667,8
123884,2000,5,1,411,GRP - CPP,3,Tago municipality,8.966667,126.15,5
123217,2000,6,1,411,GRP - CPP,2,Catbalogan City municipality,11.85,124.916667,5
124319,2000,6,1,411,GRP - CPP,3,Jones municipality,16.5571,121.7029,13
124451,2000,7,1,411,GRP - CPP,1,Mayantoc town,15.6194,120.3781,1
122919,2000,7,1,411,GRP - CPP,4,Bohol province,9.833333,124.166667,8
124368,2000,7,1,411,GRP - CPP,1,Mansalay town,12.5203,121.4394,1
123939,2000,7,1,411,GRP - CPP,1,Antonino village,13.183333,121.207222,13
123779,2000,7,1,411,GRP - CPP,1,San Juan village,15.4333,119.9167,2
123035,2000,8,1,411,GRP - CPP,1,Carabalan village,10.0964,122.946,17
123313,2000,9,1,411,GRP - CPP,2,Davao City town,7.073056,125.612778,10
124301,2000,10,1,411,GRP - CPP,2,Jose C. Payumo village,14.867084,120.434185,2
123888,2000,10,1,411,GRP - CPP,1,Lupi town,13.816667,122.9,1
123829,2000,10,1,411,GRP - CPP,1,Sayog village,7.6483,123.2675,3
123532,2000,10,1,411,GRP - CPP,2,San Isidro village,13.986666,122.825555,2
123108,2000,11,1,411,GRP - CPP,1,Caramoan town,13.7707,123.8631,8
123339,2000,11,1,411,GRP - CPP,1,Lunotan village,8.8278,125.0997,2
123540,2000,11,1,411,GRP - CPP,2,Nampicuan municipality,15.716667,120.666667,1
123637,2001,1,1,411,GRP - CPP,6,Philippines,13,122,0
123904,2001,1,1,411,GRP - CPP,4,Tarlac province,15.5,120.5,14
125801,2001,1,1,411,GRP - CPP,6,Philippines,13,122,0
123733,2001,2,1,411,GRP - CPP,5,Samar island,12,125,12
123635,2001,2,1,411,GRP - CPP,6,Philippines,13,122,0
123695,2001,3,1,411,GRP - CPP,4,Quezon province,14.095278,121.775278,1
126036,2001,3,1,411,GRP - CPP,6,Philippines,13,122,0
123642,2001,3,1,411,GRP - CPP,6,Philippines,13,122,0
123643,2001,3,1,411,GRP - CPP,6,Philippines,13,122,0
125083,2001,4,1,411,GRP - CPP,1,Santa Lucia town,17.1167,120.45,0
122900,2001,4,1,411,GRP - CPP,4,Bataan province,14.666667,120.416667,1
122824,2001,4,1,411,GRP - CPP,4,Agusan del Sur province,8.5,125.833333,1
123022,2001,5,1,411,GRP - CPP,1,Cabuyao town,14.2726,121.1262,3
123628,2001,5,1,411,GRP - CPP,6,Philippines,13,122,0
123629,2001,6,1,411,GRP - CPP,6,Philippines,13,122,0
123406,2001,6,1,411,GRP - CPP,1,Manila City,14.6042,120.9822,4
125344,2001,6,1,411,GRP - CPP,1,Talibon town,9.9833,124.3333,6
122987,2001,6,1,411,GRP - CPP,2,Bongabong municipality,12.716667,121.366667,1
126035,2001,7,1,411,GRP - CPP,6,Philippines,13,122,0
125802,2001,8,1,411,GRP - CPP,6,Philippines,13,122,0
125803,2001,8,1,411,GRP - CPP,6,Philippines,13,122,0
125003,2001,8,1,411,GRP - CPP,1,San Jose town,12.3536,121.0667,1
125796,2001,10,1,411,GRP - CPP,6,Philippines,13,122,0
126029,2001,10,1,411,GRP - CPP,6,Philippines,13,122,0
124980,2001,10,1,411,GRP - CPP,2,San Fernando town,7.919167,125.328056,5
123281,2001,10,1,411,GRP - CPP,4,Laguna province,14.166667,121.333333,0
123650,2001,10,1,411,GRP - CPP,6,Philippines,13,122,0
123569,2001,11,1,411,GRP - CPP,4,Nueva Ecija province,15.58333,121,5
123231,2001,11,1,411,GRP - CPP,3,Cateel municipality,7.783333,126.333333,15
123223,2001,11,1,411,GRP - CPP,3,Cateel municipality,7.783333,126.333333,28
125786,2001,12,1,411,GRP - CPP,6,Philippines,13,122,0
123634,2001,12,1,411,GRP - CPP,6,Philippines,13,122,0
123624,2001,12,1,411,GRP - CPP,6,Philippines,13,122,0
122861,2002,1,1,411,GRP - CPP,2,Lapuyan municipality,7.6862,123.2006,2
122914,2002,1,1,411,GRP - CPP,2,Umingan town,15.93,120.84,2
122474,2002,1,1,411,GRP - CPP,1,Langiden town,17.583333,120.566667,1
123200,2002,2,1,411,GRP - CPP,3,Dolores municipality,12.05,125.333333,1
123227,2002,2,1,411,GRP - CPP,1,Quirino town,17.13333,121.7,4
123291,2002,2,1,411,GRP - CPP,4,Albay province,13.216667,123.55,4
123311,2002,2,1,411,GRP - CPP,1,Sison town,9.66,125.529,1
123327,2002,2,1,411,GRP - CPP,1,Angeles City town,15.1406,120.591,1
123340,2002,2,1,411,GRP - CPP,1,Motiong town,11.84333,125.025,2
123524,2002,3,1,411,GRP - CPP,2,San Jose del Monte City town,14.813889,121.045278,1
123594,2002,3,1,411,GRP - CPP,4,Compostela Valley province,7.591952,126.072782,0
123669,2002,3,1,411,GRP - CPP,3,Cabagan municipality,17.427823,121.769546,1
123675,2002,3,1,411,GRP - CPP,6,Philippines,13,122,4
123699,2002,4,1,411,GRP - CPP,1,Talaingod town,7.6417,125.62945,1
123708,2002,4,1,411,GRP - CPP,5,Samar island,12,125,0
123737,2002,4,1,411,GRP - CPP,2,Boston town,7.871111,126.364167,15
123763,2002,4,1,411,GRP - CPP,2,Tabuk town,17.4189,121.4458,1
123765,2002,4,1,411,GRP - CPP,4,Davao del Norte province,7.622328,125.674749,17
123780,2002,4,1,411,GRP - CPP,2,General Luna town,13.6866,122.1709,1
123787,2002,4,1,411,GRP - CPP,2,Kiblawan municipality,6.616667,125.216667,2
123883,2002,4,1,411,GRP - CPP,2,Pangyan village,7.203333,125.5525,6
123917,2002,4,1,411,GRP - CPP,2,Marilog district,7.446667,125.276944,5
123944,2002,4,1,411,GRP - CPP,1,Jones town,16.5571,121.7029,0
124241,2002,4,1,411,GRP - CPP,2,Bagong Silang Dos village,14.202527,122.598276,6
124396,2002,5,1,411,GRP - CPP,4,Compostela Valley province,7.591952,126.072782,3
124400,2002,5,1,411,GRP - CPP,4,Davao Oriental province,7.166667,126.333333,1
124401,2002,5,1,411,GRP - CPP,4,Camarines Sur province,13.666667,123.333333,0
124440,2002,6,1,411,GRP - CPP,2,Garcia village,9.9925,124.306944,0
124574,2002,6,1,411,GRP - CPP,2,Talaingod town,7.6417,125.62945,4
124530,2002,6,1,411,GRP - CPP,2,General Santos City town,6.112778,125.171667,11
124538,2002,6,1,411,GRP - CPP,6,Philippines,13,122,9
124609,2002,6,1,411,GRP - CPP,4,Davao del Norte province,7.622328,125.674749,1
124619,2002,6,1,411,GRP - CPP,2,Davao City town,7.073056,125.612778,5
124687,2002,6,1,411,GRP - CPP,2,Kiblawan municipality,6.616667,125.216667,2
124707,2002,6,1,411,GRP - CPP,2,Lawaan village,11.864444,125.081389,2
124719,2002,7,1,411,GRP - CPP,2,Paombong town,14.8311,120.7892,9
124724,2002,7,1,411,GRP - CPP,2,Cabuluan village,14.117777,122.364444,3
124725,2002,7,1,411,GRP - CPP,4,Agusan del Sur province,8.5,125.833333,6
124764,2002,7,1,411,GRP - CPP,1,Bagamanok town,13.941,124.2878,7
124854,2002,7,1,411,GRP - CPP,4,Davao Oriental province,7.166667,126.333333,3
124856,2002,7,1,411,GRP - CPP,4,Isabela province,17,122,1
124875,2002,7,1,411,GRP - CPP,2,Ligao town,13.2403,123.5325,0
124877,2002,7,1,411,GRP - CPP,2,San Francisco town,8.535556,125.95,0
124908,2002,8,1,411,GRP - CPP,4,Sarangani province,5.86667,125.28333,2
124906,2002,8,1,411,GRP - CPP,1,Lubuagan town,17.35,121.175,3
124932,2002,8,1,411,GRP - CPP,1,Mount Apo,6.987103,125.2713,2
124933,2002,8,1,411,GRP - CPP,2,Baganga town,7.573889,126.56,3
124953,2002,8,1,411,GRP - CPP,2,Pagbilao town,13.966667,121.7,1
124954,2002,8,1,411,GRP - CPP,2,Binondo village,7.548611,126.512777,8
124966,2002,8,1,411,GRP - CPP,2,Rodriguez town,14.7314,121.1417,10
124981,2002,8,1,411,GRP - CPP,2,Guihulngan town,10.1214,123.2742,2
124985,2002,8,1,411,GRP - CPP,2,Rodriguez town,14.7314,121.1417,2
124990,2002,9,1,411,GRP - CPP,5,Samar island,12,125,1
124998,2002,9,1,411,GRP - CPP,2,Calintaan town,12.573534,120.942714,1
125002,2002,9,1,411,GRP - CPP,2,Atimonon town,14.002702,121.920778,1
125069,2002,9,1,411,GRP - CPP,2,Tayabas town,14.025,121.59,1
125139,2002,9,1,411,GRP - CPP,3,Lopez municipality,13.8844,122.2642,2
125138,2002,9,1,411,GRP - CPP,1,Bonifacio village,15.812861,120.747164,2
125151,2002,10,1,411,GRP - CPP,4,Quezon province,14.095278,121.775278,1
125174,2002,10,1,411,GRP - CPP,2,Malapatan town,5.966667,125.28333,2
125186,2002,10,1,411,GRP - CPP,1,Malinao town,13.4,123.7,1
125187,2002,10,1,411,GRP - CPP,2,Jabonga town,9.416667,125.616667,5
125188,2002,10,1,411,GRP - CPP,2,Canagatan village,17.928593,121.78515,4
125190,2002,11,1,411,GRP - CPP,2,Canagatan village,17.928593,121.78515,4
125197,2002,11,1,411,GRP - CPP,2,Sariaya town,13.9624,121.5265,3
125441,2002,11,1,411,GRP - CPP,2,Casecnan dam,16.002478,121.33251,18
125210,2002,11,1,411,GRP - CPP,2,San Cristobal village,13.115833,121.236666,0
125215,2002,11,1,411,GRP - CPP,2,San Ildefonso town,15.0789,120.9419,1
125231,2002,11,1,411,GRP - CPP,2,Mahayag town,8.1183,123.4455,1
125251,2002,11,1,411,GRP - CPP,2,Carranglan town,15.9613,121.0641,1
125263,2002,11,1,411,GRP - CPP,2,Esperanza town,6.723056,124.519722,2
125287,2002,11,1,411,GRP - CPP,2,San Teodoro town,13.4364,121.0172,4
125296,2002,11,1,411,GRP - CPP,2,Sorsogon town,12.99,124.02,1
125307,2002,11,1,411,GRP - CPP,2,Pambujan town,12.565,124.925,1
125308,2002,11,1,411,GRP - CPP,2,Santa Cruz town,13.4758,122.0275,1
125309,2002,11,1,411,GRP - CPP,2,Libmanan town,13.6961,123.0592,1
125310,2002,11,1,411,GRP - CPP,2,San Quintin town,15.98444,120.815,2
121979,2002,12,1,411,GRP - CPP,3,Danao municipality,9.966667,124.2,4
125438,2002,12,1,411,GRP - CPP,2,Cacadiran village,17.758055,120.498611,2
125446,2002,12,1,411,GRP - CPP,4,Bohol province,9.833333,124.166667,4
125454,2002,12,1,411,GRP - CPP,5,Mindoro island,12.930278,121.094722,3
125461,2002,12,1,411,GRP - CPP,2,Caurasan village,10.6175,123.943888,4
125489,2002,12,1,411,GRP - CPP,2,Carmen municipality,10.583333,123.966667,4
125492,2002,12,1,411,GRP - CPP,2,Binicalan village,8.420277,125.3975,6
125521,2002,12,1,411,GRP - CPP,2,Caningag village,7.35,126.383333,4
125560,2002,12,1,411,GRP - CPP,1,Butuan City town,8.95,125.533333,1
125608,2002,12,1,411,GRP - CPP,2,Can-avid town,11.995278,125.447222,1
125610,2002,12,1,411,GRP - CPP,1,Saint Bernard town,10.2833,125.12333,1
125614,2002,12,1,411,GRP - CPP,2,Sorsogon town,12.99,124.02,4
125616,2002,12,1,411,GRP - CPP,2,San Fernando town,7.919167,125.328056,3
123131,2003,1,1,411,GRP - CPP,4,Davao Oriental province,7.166667,126.333333,3
123488,2003,1,1,411,GRP - CPP,3,Davao City municipality,7.316667,125.433333,3
123622,2003,1,1,411,GRP - CPP,2,Dinalongan municipality,16.183333,121.883333,2
125007,2003,1,1,411,GRP - CPP,2,San Luis town,8.478056,125.743889,3
125172,2003,1,1,411,GRP - CPP,1,Sorsogon town,12.99,124.02,2
123129,2003,2,1,411,GRP - CPP,4,Davao Oriental province,7.166667,126.333333,7
125171,2003,2,1,411,GRP - CPP,1,Sorsogon town,12.99,124.02,3
125334,2003,2,1,411,GRP - CPP,2,Talaingod town,7.6417,125.62945,7
123935,2003,2,1,411,GRP - CPP,2,Gubat municipality,12.933333,124.1,5
121455,2003,2,1,411,GRP - CPP,1,Ligao town,13.2403,123.5325,3
125373,2003,2,1,411,GRP - CPP,1,Tapaz town,11.26667,122.53333,6
125526,2003,3,1,411,GRP - CPP,1,Victoria town,15.578,120.6819,5
121741,2003,3,1,411,GRP - CPP,4,Bohol province,9.833333,124.166667,4
125219,2003,3,1,411,GRP - CPP,3,San Fernando municipality,7.842402,125.352794,2
122939,2003,3,1,411,GRP - CPP,4,Bulacan province,15,121.083333,24
121456,2003,4,1,411,GRP - CPP,2,Ligao town,13.2403,123.5325,5
121821,2003,6,1,411,GRP - CPP,4,Zambales province,15.3333,120.16667,10
125392,2003,6,1,411,GRP - CPP,1,Tayug town,16.023611,120.74778,1
123154,2003,6,1,411,GRP - CPP,4,Eastern Samar province,11.666667,125.5,18
124542,2003,6,1,411,GRP - CPP,1,New Bataan town,7.548333,126.137778,13
124543,2003,7,1,411,GRP - CPP,1,New Bataan town,7.548333,126.137778,2
125710,2003,7,1,411,GRP - CPP,4,Pampanga province,15.06667,120.66667,15
122936,2003,7,1,411,GRP - CPP,2,Bontoc town,17.0899,120.978,8
122899,2003,7,1,411,GRP - CPP,4,Bataan province,14.666667,120.416667,7
122795,2003,7,1,411,GRP - CPP,4,Abra province,17.583333,120.75,2
123730,2003,7,1,411,GRP - CPP,5,Samar island,12,125,5
122982,2003,8,1,411,GRP - CPP,2,Bongabong municipality,12.716667,121.366667,4
123134,2003,8,1,411,GRP - CPP,4,Davao Oriental province,7.166667,126.333333,5
124940,2003,8,1,411,GRP - CPP,1,Real town,14.655,121.60111,2
122829,2003,8,1,411,GRP - CPP,4,Albay province,13.216667,123.55,3
124969,2003,8,1,411,GRP - CPP,2,San Andres town,13.32,122.675,1
123446,2003,8,1,411,GRP - CPP,5,Masbate island,12.2,123.7,6
123657,2003,9,1,411,GRP - CPP,6,Philippines,13,122,2
121454,2003,9,1,411,GRP - CPP,1,Ligao town,13.2403,123.5325,4
121646,2003,10,1,411,GRP - CPP,2,Tangub City town,8.06667,123.75,5
124346,2003,10,1,411,GRP - CPP,1,Mamburao City town,13.216667,120.6,5
121825,2003,10,1,411,GRP - CPP,2,Bayugan City town,8.71,125.75,2
123362,2003,10,1,411,GRP - CPP,1,Gamay town,12.385424,125.297907,1
121431,2003,10,1,411,GRP - CPP,3,San Mariano municipality,16.85,122.166667,10
125019,2003,10,1,411,GRP - CPP,2,San Miguel town,7.648,123.2669,2
124125,2003,10,1,411,GRP - CPP,2,Hagonoy municipality,14.8,120.716667,3
124124,2003,11,1,411,GRP - CPP,3,Guinobatan municipality,13.166667,123.566667,1
121822,2003,11,1,411,GRP - CPP,4,Zambales province,15.3333,120.16667,2
125017,2003,11,1,411,GRP - CPP,1,San Miguel town,13.641944,124.303056,3
123480,2003,12,1,411,GRP - CPP,5,Mindanao island,8,125,2
124711,2003,12,1,411,GRP - CPP,2,Pantukan town,7.25,126.16,3
123079,2004,1,1,411,GRP - CPP,4,Compostela valley province,7.591952,126.072782,1
121430,2004,1,1,411,GRP - CPP,4,Batangas province,13.916667,121.083333,6
123687,2004,1,1,411,GRP - CPP,5,Pulillo island,14.83333,121.95,1
121753,2004,1,1,411,GRP - CPP,1,Magpet town,7.103056,125.125278,1
125924,2004,1,1,411,GRP - CPP,4,Davao del Norte province,7.622328,125.674749,2
124426,2004,2,1,411,GRP - CPP,1,Matanao town,6.755,125.236667,6
122197,2004,2,1,411,GRP - CPP,5,Cagayan Valley,17.5,121.75,0
124941,2004,2,1,411,GRP - CPP,1,Rizal town,17.8478,121.3456,5
121974,2004,2,1,411,GRP - CPP,2,Manila City,14.6042,120.9822,1
123566,2004,2,1,411,GRP - CPP,2,Dimasalang municipality,12.166667,123.833333,1
121343,2004,2,1,411,GRP - CPP,1,Baganga town,7.573889,126.56,3
121354,2004,2,1,411,GRP - CPP,1,Nabunturan town,7.6,125.96667,1
123531,2004,2,1,411,GRP - CPP,5,Negros island,10,123,2
124497,2004,2,1,411,GRP - CPP,1,Milagros town,12.216667,123.5,10
125140,2004,2,1,411,GRP - CPP,1,Sinait town,17.86611,120.458,3
124359,2004,2,1,411,GRP - CPP,1,Mandaon town,12.225945,123.28421,2
124947,2004,2,1,411,GRP - CPP,1,Rodriguez town,14.7314,121.1417,1
121541,2004,2,1,411,GRP - CPP,3,General Nakar municipality,14.95,121.466667,2
123785,2004,2,1,411,GRP - CPP,3,Dumarao municipality,11.266667,122.8,3
124916,2004,2,1,411,GRP - CPP,1,Quezon City town,14.6488,121.0509,2
124968,2004,2,1,411,GRP - CPP,1,San Andres town,13.6,124.1,2
121528,2004,2,1,411,GRP - CPP,2,Balbalan municipality,17.49,121.15,1
122996,2004,3,1,411,GRP - CPP,1,Butuan City town,8.95,125.533333,3
125797,2004,3,1,411,GRP - CPP,6,Philippines,13,122,2
123066,2004,3,1,411,GRP - CPP,4,Compostela valley province,7.591952,126.072782,3
123487,2004,3,1,411,GRP - CPP,5,Mindanao island,8,125,1
121980,2004,3,1,411,GRP - CPP,4,Zambales province,15.3333,120.16667,9
121452,2004,3,1,411,GRP - CPP,2,Cavinti municipality,14.25,121.516667,2
125925,2004,3,1,411,GRP - CPP,6,Philippines,13,122,3
126018,2004,3,1,411,GRP - CPP,6,Philippines,13,122,2
123064,2004,3,1,411,GRP - CPP,4,Compostela valley province,7.591952,126.072782,0
123142,2004,3,1,411,GRP - CPP,2,Calamba municipality,8.5278,123.6444,1
123924,2004,3,1,411,GRP - CPP,2,Gigaquit municipality,9.516667,125.65,2
123220,2004,3,1,411,GRP - CPP,4,Isabela province,17,122,1
123077,2004,3,1,411,GRP - CPP,4,Compostela valley province,7.591952,126.072782,7
122913,2004,4,1,411,GRP - CPP,2,Balingasag municipality,8.75,124.833333,3
123827,2004,4,1,411,GRP - CPP,3,Esperanza municipality,8.614184,125.538697,3
122857,2004,4,1,411,GRP - CPP,1,Ayusan Uno village,13.956089,121.30765,3
125061,2004,4,1,411,GRP - CPP,1,Santa Ana town,15.093889,120.768056,3
125234,2004,4,1,411,GRP - CPP,3,San Pascual municipality,13.105833,123.000556,4
125233,2004,4,1,411,GRP - CPP,3,San Pascual municipality,13.105833,123.000556,2
123826,2004,4,1,411,GRP - CPP,3,Esperanza municipality,8.614184,125.538697,3
123065,2004,4,1,411,GRP - CPP,4,Compostela valley province,7.591952,126.072782,3
121223,2004,5,1,411,GRP - CPP,4,Agusan del Sur province,8.5,125.833333,1
123447,2004,5,1,411,GRP - CPP,4,Masbate province,12.166667,123.58333,1
121536,2004,5,1,411,GRP - CPP,2,Baleno municipality,12.383333,123.483333,7
124568,2004,5,1,411,GRP - CPP,3,Leon Postigo municipality,8.08333,122.9333,5
122817,2004,5,1,411,GRP - CPP,1,Angat town,14.9285,121.03,2
125409,2004,5,1,411,GRP - CPP,1,Trento town,8.05,126.06667,1
124508,2004,5,1,411,GRP - CPP,1,Monkayo town,7.8153,126.0544,2
125531,2004,6,1,411,GRP - CPP,1,Zamboanga City town,6.910255,122.071715,1
123130,2004,6,1,411,GRP - CPP,4,Davao Oriental province,7.166667,126.333333,2
122206,2004,6,1,411,GRP - CPP,2,Guihulngan municipality,10.183333,123.2,3
123688,2004,6,1,411,GRP - CPP,3,Dipaculao municipality,16,121.616667,2
124367,2004,6,1,411,GRP - CPP,1,Maragondon town,14.27333,120.7833,4
123218,2004,6,1,411,GRP - CPP,4,Isabela province,17,122,1
